POINT ID,EASTING,NORTHING,ELEVATION,DESCRIPTION
1177,445529.0375,1679352.27,245.502,GP
1178,445519.7904,1679378.783,248.019,GP
1179,445526.6107,1679377.246,248.539,GP
1180,445493.7513,1679368.606,249.549,GP
1181,445494.8184,1679373.393,249.559,GP
1182,445489.9715,1679377.505,249.899,GP
1183,445496.2851,1679358.866,248.819,GP
1184,445502.3802,1679358.117,248.699,GP
1185,445490.1253,1679360.742,248.839,GP
1186,445506.8996,1679380.751,249.129,GP
1187,445499.358,1679393.435,249.499,GP
1188,445512.3016,1679380.737,248.299,GP
1189,445477.2524,1679311.587,256.109,GP
1190,445464.7355,1679311.777,264.511,GP
1191,445471.9378,1679311.562,257.392,GP
1192,445482.0231,1679317.096,252.447,GP
1193,445481.2007,1679322.015,250.474,GP
1194,445465.8529,1679315.078,262.219,GP
1195,445469.4629,1679318.368,258.3,GP
1196,445459.928,1679321.631,260.923,GP
1197,445469.1117,1679308.131,263.323,GP
1198,445482.2971,1679313.323,253.622,GP
1199,445455.9256,1679341.538,259.671,GP
1200,445451.7381,1679334.859,260.673,GP
1201,445455.625,1679336.13,257.662,GP
1202,445458.1226,1679339.989,258.356,GP
1203,445457.7115,1679343.058,258.251,GP
1204,445448.7824,1679316.006,267.331,GP
1205,445467.6612,1679326.738,255.664,GP
1206,445455.709,1679310.307,267.442,GP
1207,445475.7402,1679330.587,248.723,GP
1208,445470.9156,1679328.313,252.402,GP
1209,445457.3389,1679332.558,257.54,GP
1210,445471.9028,1679323.782,254.251,GP
1211,445475.9875,1679322.836,251.591,GP
1212,445479.7913,1679325.882,248.901,GP
1213,445458.18,1679317.968,265.175,GP
1214,445453.4314,1679315.761,266.978,GP
1215,445464.6532,1679322.498,258.651,GP
1216,445455.9976,1679328.237,260.809,GP
1217,445459.1144,1679330.453,256.753,GP
1218,445460.0274,1679326.026,259.161,GP
1219,445451.1299,1679320.158,265.881,GP
1220,445483.6313,1679309.511,253.109,GP
1221,445157.187,1679754.546,260.002,GP
1222,445147.533,1679758.223,259.996,GP
1223,445140.825,1679762.622,260.084,GP
1224,445138.372,1679764.076,260.048,GP
1225,445083.233,1679736.652,248.01,GP
1226,445067.444,1679739.414,247.1,GP
1227,445056.1168,1679740.13,246.39,GP
1228,445043.912,1679738.642,245.15,GP
1229,445040.8676,1679730.682,245.83,GP
1230,445091.706,1679716.371,257.51,GP
1231,445087.114,1679710.649,257.62,GP
1232,445067.5229,1679721.61,255,GP
1233,445162.365,1679740.749,259.726,GP
1234,445127.803,1679722.535,256.587,GP
1235,445131.466,1679727.39,255.183,GP
1236,445127.055,1679727.061,256.32,GP
1237,445128.489,1679719.252,258.193,GP
1238,445133.515,1679718.98,258.211,GP
1239,445157.749,1679804.279,258.763,GP
1240,445144.555,1679748.412,260.579,GP
1241,445137.348,1679753.029,260.247,GP
1242,445134.036,1679760.362,260.137,GP
1243,445117.548,1679751.071,252.518,GP
1244,445117.457,1679743.547,252.885,GP
1245,445116.798,1679739.142,252.94,GP
1246,445113.197,1679742.807,252.96,GP
1247,445100.473,1679737.214,252.285,GP
1248,445098.558,1679738.878,252.505,GP
1249,445107.69,1679750.362,252.179,GP
1250,445063.2388,1679752.66,250.17,GP
1251,445062.4905,1679749.116,249.93,GP
1252,445085.487,1679755.243,250,GP
1253,445090.667,1679740.21,253,GP
1254,445095.823,1679732.373,253.287,GP
1255,445102.086,1679732.075,253.398,GP
1256,445108.45,1679753.405,251.894,GP
1257,445137.04,1679770.728,260.197,GP
1258,445140.308,1679773.171,260.309,GP
1259,445143.213,1679779.77,259.721,GP
1260,445146.459,1679786.504,259.065,GP
1261,445150.568,1679777.294,260.325,GP
1262,445154.761,1679784.806,260.475,GP
1263,445159.667,1679793.358,260.448,GP
1264,445164.798,1679802.056,260.355,GP
1265,445159.641,1679818.782,255.067,GP
1266,445155.045,1679806.736,257.053,GP
1267,445152.191,1679806.419,255.828,GP
1268,445151.382,1679798.29,257.804,GP
1269,445131.394,1679777.281,256.594,GP
1270,445137.307,1679789.209,256.328,GP
1271,445139.692,1679794.218,256.298,GP
1272,445143.789,1679803.263,255.924,GP
1273,445148.364,1679811.024,255.452,GP
1274,445152.798,1679813.417,255.132,GP
1275,445152.929,1679744.081,259.988,GP
1276,445143.89,1679746.173,259.799,GP
1277,445138.864,1679749.284,259.948,GP
1278,445132.94,1679762.466,259.651,GP
1279,445133.711,1679768.344,259.865,GP
1280,445135.261,1679767.666,259.912,GP
1281,445135.371,1679755.735,260.339,GP
1282,445163.918,1679806.307,259.414,GP
1283,445161.042,1679798.286,259.484,GP
1284,445158.43,1679747.067,260.965,GP
1285,445142.217,1679771.94,260.335,GP
1286,445272.441,1679776.311,266.608,GP
1287,445279.754,1679788.851,266.189,GP
1288,445282.683,1679784.478,266.235,GP
1289,445281.902,1679780.241,266.48,GP
1290,445237.192,1679783.898,264.341,GP
1291,445238.92,1679787.51,264.398,GP
1292,445240.484,1679791.185,263.99,GP
1293,445243.099,1679794.871,263.712,GP
1294,445245.791,1679798.886,263.468,GP
1295,445176.815,1679728.131,254.809,GP
1296,445247.994,1679802.422,263.685,GP
1297,445173.95,1679721.25,254.752,GP
1298,445250.502,1679806.636,263.755,GP
1299,445168.281,1679720.693,254.73,GP
1300,445253.054,1679810.716,263.953,GP
1301,445168.076,1679731.478,254.435,GP
1302,445257.632,1679808.031,264.922,GP
1303,445254.016,1679800.118,264.809,GP
1304,445249.802,1679795.167,264.858,GP
1305,445268.481,1679772.516,266.666,GP
1306,445264.419,1679767.414,266.845,GP
1307,445262.381,1679761.621,266.906,GP
1308,445260.211,1679755.32,266.356,GP
1309,445257.681,1679750.316,266.267,GP
1310,445179.085,1679719.274,254.955,GP
1311,445254.069,1679745.76,266.328,GP
1312,445178.176,1679713.679,255.347,GP
1313,445250.083,1679749.656,264.942,GP
1314,445247.223,1679753.455,264.632,GP
1315,445251.021,1679756.881,265.01,GP
1316,445244.039,1679758.575,264.494,GP
1317,445248.391,1679762.699,264.695,GP
1318,445184.378,1679711.167,256.057,GP
1319,445242.042,1679762.459,264.515,GP
1320,445246.71,1679768.012,264.637,GP
1321,445251.31,1679770.722,265.674,GP
1322,445252.71,1679763.846,265.552,GP
1323,445256.367,1679761.953,265.96,GP
1324,445176.2344,1679720.804,254.771,GP
1325,445291.428,1679737.091,269.371,GP
1326,445292.959,1679737.584,269.373,GP
1327,445291.881,1679738.382,269.417,GP
1328,445293.736,1679738.297,269.391,GP
1329,445291.045,1679748.019,269.366,GP
1330,445300.119,1679750.781,269.306,GP
1331,445301.255,1679743.773,269.311,GP
1332,445300.029,1679743.412,269.331,GP
1333,445300.721,1679740.249,269.314,GP
1334,445302.084,1679732.06,269.339,GP
1335,445296.851,1679731.264,269.366,GP
1336,445292.715,1679729.232,269.303,GP
1337,445296.966,1679712.565,270.51,GP
1338,445231.12,1679732.696,262.947,GP
1339,445224.202,1679731.117,262.4,GP
1340,445216.496,1679731.642,261.843,GP
1341,445671.7662,1679215.672,261.871,GP
1342,445671.6918,1679207.541,259.615,GP
1343,445656.1059,1679208.082,263.952,GP
1344,445669.0852,1679218.349,261.921,GP
1345,445673.8083,1679217.424,261.791,GP
1346,445609.6813,1679217.894,265.749,GP
1347,445611.5712,1679213.695,264.059,GP
1348,445622.1515,1679221.723,263.209,GP
1349,445615.4129,1679225.625,265.359,GP
1350,445598.4318,1679256.28,268.139,GP
1351,445637.4711,1679219.273,260,GP
1352,445632.774,1679236.71,261.619,GP
1353,445629.8886,1679234.378,262.589,GP
1354,445652.6531,1679254.978,246.379,GP
1355,445650.4899,1679250.24,249.199,GP
1356,445636.6612,1679241.757,259.109,GP
1357,445647.6278,1679247.832,250.979,GP
1358,445634.6397,1679253.813,257.299,GP
1359,445641.8467,1679257.217,250.949,GP
1360,445607.214,1679241.943,268.049,GP
1361,445624.821,1679251.262,263.669,GP
1362,445617.4889,1679247.314,265.489,GP
1363,445657.6407,1679254.833,244,GP
1364,445662.9595,1679225.041,258.339,GP
1365,445673.8647,1679242.975,251.539,GP
1366,445670.5355,1679237.89,253.909,GP
1367,445664.4626,1679218.2,261.811,GP
1368,445644.5487,1679259.952,248.919,GP
1369,445667.7609,1679248.284,246.989,GP
1370,445665.6269,1679251.757,244.44,GP
1371,445683.3691,1679251.501,244.909,GP
1372,445676.7945,1679247.998,248.209,GP
1373,445655.6378,1679252.029,245.699,GP
1374,445644.5119,1679258.71,249.299,GP
1375,445647.4746,1679262.462,246.969,GP
1376,445687.3087,1679240.584,254.049,GP
1377,445683.3136,1679233.757,258.149,GP
1378,445694.441,1679254.068,243.049,GP
1379,445691.3488,1679248.584,247.249,GP
1380,445690.0944,1679244.827,249.769,GP
1381,445631.7833,1679274.767,249.639,GP
1382,445624.1269,1679290.365,244.86,GP
1383,445642.6519,1679267.136,247.669,GP
1384,445633.4539,1679266.351,252.099,GP
1385,445679.7946,1679230.189,259.699,GP
1386,445673.381,1679219.631,261.541,GP
1387,445705.5192,1679296.803,242.939,GP
1388,445699.4149,1679299.968,243.029,GP
1389,445713.6014,1679303.742,245.789,GP
1390,445710.893,1679305.455,246.159,GP
1391,445592.5595,1679211.195,268.399,GP
1392,445591.5956,1679207.363,267.569,GP
1393,445600.6608,1679221.168,268.649,GP
1394,445593.3223,1679214.529,268.889,GP
1395,445598.4425,1679245.129,269.459,GP
1396,445595.2783,1679224.518,269.979,GP
1397,445600.1588,1679213.861,267.339,GP
1398,445603.7468,1679210.389,265.479,GP
1399,445598.6172,1679237.691,269.819,GP
1400,445595.9398,1679236.611,270.179,GP
1401,445587.2481,1679237.863,271.479,GP
1402,445591.5209,1679240.24,270.649,GP
1403,445582.8935,1679234.52,272.049,GP
1404,445585.8111,1679243.448,271.029,GP
1405,445647.35,1679305.668,245.585,GP
1406,445646.281,1679304.078,245.665,GP
1407,445654.784,1679304.983,246.524,GP
1408,445658.744,1679303.028,246.628,GP
1409,445664.819,1679306.89,245.453,GP
1410,445699.089,1679305.62,245.058,GP
1411,445705.519,1679302.882,244.997,GP
1412,445700.635,1679248.315,245.984,GP
1413,445706.088,1679245.866,245.654,GP
1414,445708.795,1679241.438,245.93,GP
1415,445713.635,1679243.644,245.538,GP
1416,445714.969,1679251.702,245.286,GP
1417,445711.636,1679254.65,245.226,GP
1418,445707.063,1679250.385,245.427,GP
1419,445711.452,1679248.096,245.741,GP
1420,445703.877,1679249.882,245.309,GP
1421,445714.584,1679305.022,246.144,GP
1422,445603.081,1679306.98,249.682,GP
1423,445615.988,1679304.553,245.393,GP
1424,445614.88,1679299.518,246.943,GP
1425,445582.085,1679242.535,271.219,GP
1426,445607.86,1679245.208,267.404,GP
1427,445601.795,1679248.026,268.075,GP
1428,445601.219,1679254.622,267.525,GP
1429,445592.153,1679263.71,266.747,GP
1430,445597.162,1679266.598,265.612,GP
1431,445602.489,1679270.527,264.127,GP
1432,445605.101,1679265.955,265.135,GP
1433,445600.828,1679276.296,262.231,GP
1434,445593.113,1679276.051,262.939,GP
1435,445588.161,1679277.304,262.603,GP
1436,445585.368,1679282.514,259.946,GP
1437,445593.822,1679283.589,259.98,GP
1438,445599.181,1679281.769,260.282,GP
1439,445604.417,1679281.533,259.721,GP
1440,445605.327,1679287.636,256.973,GP
1441,445591.529,1679286.378,258.732,GP
1442,445597.521,1679291.141,256.657,GP
1443,445599.327,1679297.03,253.203,GP
1444,445684.932,1679231.663,259.834,GP
1445,445680.419,1679221.059,261.654,GP
1446,445679.742,1679224.94,261.381,GP
1447,445676.31,1679223.405,260.952,GP
1448,445672.908,1679220.802,261.17,GP
1449,445670.629,1679219.387,259.91,GP
1450,445667.29,1679220.399,259.247,GP
1451,445668.912,1679223.69,258.16,GP
1452,445668.475,1679227.099,257.245,GP
1453,445668.951,1679229.791,256.553,GP
1454,445669.952,1679234.136,255.204,GP
1455,445673.633,1679237.642,253.455,GP
1456,445679.676,1679238.234,252.923,GP
1457,445682.939,1679241.417,250.775,GP
1458,445693.072,1679245.604,247.833,GP
1459,445694.161,1679249.881,246.975,GP
1460,445673.792,1679251.124,246.205,GP
1461,445472.92,1679263.381,271.151,GP
1462,445470.872,1679258.398,272.084,GP
1463,445467.899,1679252.384,273.398,GP
1464,445465.614,1679247.661,274.468,GP
1465,445467.556,1679243.687,273.994,GP
1466,445471.197,1679248.939,272.446,GP
1467,445476.377,1679256.246,270.292,GP
1468,445482.753,1679263.573,268.066,GP
1469,445488.699,1679256.006,266.293,GP
1470,445483.909,1679252.932,267.859,GP
1471,445480.036,1679254.947,269.07,GP
1472,445478.254,1679248.117,269.887,GP
1473,445473.056,1679244.938,271.87,GP
1474,445467.481,1679241.53,273.967,GP
1475,445477.309,1679242.909,270.483,GP
1476,445484.388,1679243.477,267.333,GP
1477,445481.1,1679243.257,269.05,GP
1478,445477.925,1679239.61,270.055,GP
1479,445476.608,1679236.954,270.594,GP
1480,445469.968,1679235.948,272.821,GP
1481,445464.34,1679235.832,275.252,GP
1482,445460.376,1679231.857,276.756,GP
1483,445465.292,1679229.997,275.226,GP
1484,445470.633,1679230.77,272.952,GP
1485,445479.631,1679229.878,268.901,GP
1486,445465.523,1679225.758,275.526,GP
1487,445466.595,1679220.51,275.412,GP
1488,445473.116,1679221.812,273.258,GP
1489,445468.347,1679213.526,276.113,GP
1490,445473.393,1679214.759,274.367,GP
1491,445471.59,1679210.439,275.024,GP
1492,445475.719,1679209.37,274.228,GP
1493,445467.081,1679208.799,276.836,GP
1494,445463.187,1679214.915,277.614,GP
1495,445452.677,1679207.777,280.253,GP
1496,445511.157,1679219.854,268.038,GP
1497,445577.627,1679226.953,272.061,GP
1498,445576.395,1679218.69,272.008,GP
1499,445570.807,1679219.948,272.706,GP
1500,445570.656,1679213.923,272.151,GP
1501,445567.475,1679223.698,273.28,GP
1502,445562.35,1679210.701,273.69,GP
1503,445512.2027,1679251.329,261.13,GP
1504,445572.59,1679207.975,271.487,GP
1505,445505.608,1679228.758,265.1,GP
1506,445513.142,1679221.223,268.28,GP
1507,445528.1007,1679283.439,245.53,GP
1508,445524.1558,1679305.102,244.963,GP
1509,445525.0516,1679295.744,245.05,GP
1510,445524.785,1679288.495,245.639,GP
1511,445524.655,1679284.103,245.414,GP
1512,445531.3628,1679291.651,245.155,GP
1513,445536.3684,1679300.067,244.89,GP
1514,445556.9812,1679304.426,244.214,GP
1515,445563.953,1679301.768,243.982,GP
1516,445566.2338,1679307.703,243.87,GP
1517,445537.316,1679287.766,245.397,GP
1518,445549.4687,1679295.49,245.21,GP
1519,445462.203,1679307.391,266.936,GP
1520,445467.091,1679301.632,265.682,GP
1521,445466.01,1679295.96,266.29,GP
1522,445472.004,1679294.878,264.743,GP
1523,445476.622,1679288.76,265.13,GP
1524,445475.513,1679235.544,271.053,GP
1525,445475.461,1679229.696,271.479,GP
1526,445475.295,1679223.265,272.219,GP
1527,445475.301,1679216.206,273.719,GP
1528,445492.698,1679211.41,270.283,GP
1529,445524.887,1679207.696,271.31,GP
1530,445482.666,1679208.554,272.33,GP
1531,445462.456,1679241.077,275.82,GP
1532,445525.0575,1679300.924,245,GP
1533,445454.676,1679286.576,271.072,GP
1534,445468.296,1679282.512,269.554,GP
1535,445456.717,1679299.824,268.721,GP
1536,445474.13,1679250.345,271.44,GP
1537,445452.115,1679306.555,268.731,GP
1538,445463.566,1679283.548,270.071,GP
1539,445473.937,1679224.531,272.673,GP
1540,445469.901,1679226.551,273.724,GP
1541,445468.919,1679223.213,274.337,GP
1542,445474.274,1679222.295,272.928,GP
1543,445469.071,1679224.209,274.369,GP
1544,445469.599,1679225.061,274.173,GP
1545,445468.389,1679219.567,275.197,GP
1546,445470.61,1679220.344,274.24,GP
1547,445471.041,1679281.092,269.342,GP
1548,445689.307,1679228.792,256.077,GP
1549,445682.249,1679211.366,257.276,GP
1550,445641.521,1679305.285,244.476,GP
1551,445643.353,1679300.048,244.017,GP
1552,445647.316,1679299.585,243.977,GP
1553,445652.231,1679299.086,244.118,GP
1554,445655.681,1679297.794,244.006,GP
1555,445661.114,1679299.748,244.022,GP
1556,445666.16,1679303.268,243.967,GP
1557,445671.352,1679305.202,244.131,GP
1558,445676.751,1679305.291,243.955,GP
1559,445685.183,1679306.61,243.991,GP
1560,445689.485,1679305.832,244.04,GP
1561,445694.029,1679305.317,244.077,GP
1562,445699.037,1679304.587,244.544,GP
1563,445712.418,1679297.713,243.982,GP
1564,445712.67,1679241.827,246.409,GP
1565,445697.91,1679226.914,255.048,GP
1566,445688.049,1679212.719,257.373,GP
1567,445690.151,1679218.209,256.956,GP
1568,445644.4875,1679271.522,244.19,GP
1569,445644.5415,1679231.69,254,GP
1570,445593.7722,1679304.348,249.492,GP
1571,445594.8997,1679293.981,255.052,GP
1572,445594.3952,1679285.488,258.842,GP
1573,445598.9087,1679275.882,262.102,GP
1574,445595.394,1679272.814,263.492,GP
1575,445665.6094,1679212.984,262.042,GP
1576,445658.3251,1679209.548,263.242,GP
1577,445683.9375,1679301.49,242.941,GP
1578,445674.9364,1679302.459,243.531,GP
1579,445682.3003,1679215.616,260.097,GP
1580,445701.3163,1679259.762,243.181,GP
1581,445595.114,1679057.46,296.776,GP
1582,445592.238,1679060.435,296.996,GP
1583,445589.688,1679064.102,297.432,GP
1584,445587.424,1679066.935,298.406,GP
1585,445585.112,1679069.852,299.475,GP
1586,445584.266,1679072.342,299.787,GP
1587,445603.898,1679046.724,297.318,GP
1588,445605.047,1679050.484,295.931,GP
1589,445604.099,1679054.727,294.516,GP
1590,445599.715,1679060.406,294.003,GP
1591,445598.009,1679064.473,293.036,GP
1592,445596.481,1679069.06,293.546,GP
1593,445595.589,1679072.039,293.936,GP
1594,445621.313,1679052.92,291.772,GP
1595,445607.418,1679047.774,296.195,GP
1596,445609.991,1679054.567,293.48,GP
1597,445623.632,1679046.279,293.475,GP
1598,445604.334,1679057.052,293.123,GP
1599,445602.837,1679060.527,291.685,GP
1600,445601.928,1679064.597,291.205,GP
1601,445601.479,1679068.456,290.801,GP
1602,445599.32,1679043.154,298.824,GP
1603,445606.016,1679038.848,297.753,GP
1604,445612.393,1679059.1,290.897,GP
1605,445609.648,1679061.62,289.723,GP
1606,445642.805,1679052.393,286.504,GP
1607,445647.015,1679057.259,283.103,GP
1608,445620.085,1679060.444,288.812,GP
1609,445618.554,1679064.423,287.121,GP
1610,445636.714,1679059.806,282.571,GP
1611,445627.375,1679059.826,286.917,GP
1612,445622.97,1679059.157,288.754,GP
1613,445629.909,1679056.391,287.181,GP
1614,445625.523,1679066.389,284.363,GP
1615,445627.531,1679071.155,281.285,GP
1616,445629.253,1679060.59,285.721,GP
1617,445634.572,1679065.214,282.03,GP
1618,445640.554,1679071.475,278.314,GP
1619,445647.147,1679078.082,275.232,GP
1620,445615.403,1679052.06,293.382,GP
1621,445607.282,1679063.715,288.651,GP
1622,445606.311,1679069.285,288.341,GP
1623,445601.102,1679071.883,291.366,GP
1624,445609.697,1679066.783,286.392,GP
1625,445613.816,1679069.534,284.853,GP
1626,445618.215,1679072.064,282.48,GP
1627,445629.024,1679076.201,278.348,GP
1628,445658.4006,1679086.09,273.1,GP
1629,445651.7756,1679061.267,278.21,GP
1630,445662.721,1679102.277,266.01,GP
1631,445584.633,1679032.01,300.44,GP
1632,445592.055,1679037.539,299.791,GP
1633,445592.088,1679033.644,299.543,GP
1634,445601.308,1679037.747,298.465,GP
1635,445603.9694,1679034.589,298,GP
1636,445607.8806,1679036.83,297,GP
1637,445581.159,1679036.962,301.765,GP
1638,445609.952,1679059.191,291.337,GP
1639,445606.931,1679057.356,292.884,GP
1640,445621.627,1679062.308,287.573,GP
